bonaparten76	@Mistywoman1 Bojo the flown has failed the nation as he listened to unelected SAGE that have been wrong entire time. Cases now up as more ppl being tested. Nightingales 1st lockdown only 39 beds used out of 4000. Fergusson said 500k ppl would die unless 1st lockdown untrue. Scamdemic
__ice9	Further favorable practitioner feedback for cyproheptadine in severe COVID-19: _newline  _newline https://t.co/gWgBaTgtNA _newline  _newline Note famotidine seems mainly useful as an add-on for further effect if cyproheptadine dosing is limited by side effects (as famotidine has ~none).  Mechanism is less direct. https://t.co/Fw9z1Z118A
bonaparten76	@MoriartyProfJ I dont  listen to a word they say they are all imbeciles on the hands of big pharma- big tech. 500k death projection led to first lockdown. Didnt happen. Nightingale london only 39 beds used out 4000 1st peak. More cases now as tests available to public+all deaths badged covid
mummygirl	@LozzaFox I think Boris won’t lockdown again. If he does it kills.
maturefinancier	Its time to take to the streets and get these bastards gone https://t.co/DWr6vzNYME
bonaparten76	@MoriartyProfJ And SAGE need to go. The 1st lockdown was done as modelling projected 500k excess deaths. Nightingale london only had 39 beds used out of 4000 1st peak. Cases are up now as tests mainstream far more getting tested. All deaths being badged covid 19. Scamdemic
GCarty80	@GUIGUI_gz @RichardMorgan10 @ThornfieldHall @allisonpearson New Zealand went into lockdown the day _after_ the UK did, and shut down foreign travel only a week earlier. This timing would clearly have been far too late for the UK, so some non-lockdown factor must have made the difference.
maturefinancier	Correct absolutely correct. https://t.co/woEbgBJae7
maturefinancier	And MPs party https://t.co/66tLxLBefB
GCarty80	@RichardMorgan10 @GUIGUI_gz @ThornfieldHall @allisonpearson Coronavirus prevalence is especially marked in winter and early spring, while enteroviruses are more prevalent in summer.
__ice9	@OscarDev3 @schneiderleonid They tested mAbs and vaccines for SARS-CoV against new recombinants in earlier studies, to show that they might not be protective in the event of a new and different bat CoV pandemic (like... this one). _newline  _newline Results published earlier.  Not sure if also done this time. _newline  _newline Not a new mAb.
bonaparten76	@Copozade More ppl getting tested is why cases are up. During first lockdown only key workers got a test now everyone can. Plus accuracy of tests has been called into question. All deaths being badged covid19. What is recovery rate? It's actually v high. End lockdowns
M4ttmc87	@Donnchadhol Pffftttttt SF the party that loves stasi curfews, school closures, the destruction of the economy and actively pursuing a failed lockdown strategy which will increase poverty through unemployment and in turn heightening an ever prevalent homelessness crisis. Good work lads 👍
bonaparten76	@Omilly_N Hence hiv has a patent number much like covid. Its patented to dr bob gallo of litton bionetics.
chriskeebs	@Iromg @ClarkeMicah @Pauline_Latham @angelalevin1 @calvinrobinson @MonicaPrice5 @YouTube Great to have you back, talking common sense and encouraging free speech Mike. _newline  _newline A year ago I couldn't have imagined I'd be agreeing with @ClarkeMicah time and time (and time) again. _newline  _newline I admit I was wrong. When will our Government do the same about COVID policy? _newline  _newline #RejectBadScience
bonaparten76	@jonny26414585 They should abolish licence fee the bbc took money off bill gates so he could push his covid- vaccines agenda. If they have support off ppl like that then poorer ppl should not have to pay for their tripe.
localnotail	@roadiescycles @sturdyAlex This is a recurrent theme - my neighbour (50) got Covid-19 while on furlough in Nov lockdown - he got it from his kids. He's still in hospital.  _newline Most of these people who don't want to shut schools send their kids away to boarding school so have no concept of normal domestic life
bonaparten76	@nicolawitch This govt is truely shocking and covid bs has been totally blown out of proportion.
SabinaWalker18	@beorn_black @DrEricDing No. _newline I follow @Thomas_Wilckens for the science. _newline For eg _newline https://t.co/q2Yy1Gs4dt
SabinaWalker18	@beorn_black @Thomas_Wilckens And this: _newline https://t.co/Gx9qkoX5Ck
bonaparten76	@BlackersNot He's anothr centre blair type. Just when hard left could stand up to big pharma+ big tech and help ord person we have an idiot tory again at helm of labour. On brightside due to covid lockdowns done by millionaire tories to appease billionaires no sane person will vote tory again
SabinaWalker18	Quoting/translated  _newline  _newline “...Why vaccinate healthy people without risk?” https://t.co/H0uLrYjxzg
GCarty80	@GUIGUI_gz @RichardMorgan10 @ThornfieldHall @allisonpearson And even then I think (given that a zero-Covid policy requires airtight border quarantine) it would only have been plausible for the British Isles (and Brexit probably poisoned UK/RoI and England/Scotland relations too much for that), not mainland Europe.
ChrisMGra	@notacunningplan I can't begin to tell you how ill-informed you are on covid and lockdown. Feel free to get an education on it with my tweets. 🥰
bonaparten76	@LPerrins Exactly  cases are up as far more ppl being tested. During first lockdown only key workers were tested ppl forget that. This political class and civil servants at helm are so outta touch they literally signing their own death warrants. The uk is at serious risk civ war type ting
davidjthunder	This is the republic I grew up in. Listening to Tracey’s review of our Covid laws is like watching the freedom of my country slip away. I think citizens &amp; politicians have been infantilized by fear, otherwise the public would be up in arms about these Orwellian laws. https://t.co/GMLVZtymjW
__ice9	@martynmfkuk @NeilDotObrien Influenza rates are down due to COVID-19 precautions.  COVID-19 is at least 3 times more contagious than influenza at this point.
pjakma	Social distancing is not something social creatures can maintain for very long. _newline  _newline Bad humans, or an unsustainable policy? https://t.co/fi8266Bxzw
BamaCrazy1	@klp0918 @SamBraslow @KillerMartinis You wear a mask. Find another job. Do anything except expect others to do what you want
RobAdam74497148	"@JohnTory NO. Testing is your ""greatest tool"" to foment fear, keep us in lockdown, and destroy lives. Do you even read your responses, John? You are gone in 2022, gone! Save us the trouble of voting you out and resign."
pjakma	@TonyBN3 @2x2x2V The most important things to do in a pandemic: _newline  _newline 1. Find and isolate the infected (inc. at the borders). _newline 2. Protect the most vulnerable. _newline  _newline Have we done either? Bollocks! We went with asking healthy people to try not see each other as much! Which was never going to work for long!
__ice9	The UK is in the process of losing whatever control of the epidemic it may have in any sense had. _newline  _newline Test positivity figures, for instance, are supposed to stay well below 10%.  High rates indicate that testing is not keeping up and that many cases are being missed. https://t.co/rnZ4w6L77f
localnotail	Back to the Covid disinformation recording: here is a good short examination of the many misleading statements of Michael Yeadon, prime Covidiot  _newline https://t.co/psN5eafFC1
__ice9	@MaajidNawaz @jeremy_hume They are only able to open up because they successfully eradicated the virus in their territory. _newline  _newline There is no 'herd immunity' in Wuhan, you absolute fraud.
pjakma	@APHClarkson @rowena_kay Relying on prolonged social distancing of the masses is unsustainable and unworkable.  _newline  _newline And it has very clearly failed in all countries that relied on this, and who neglected the basics.
ThatRyanChap	Suspect that will push Boris to do the same. https://t.co/6A281BjmRl
bonaparten76	@jeremy_hume @MoriartyProfJ No buddy iworried this end in fully blown constitutional crisis hence we being locked down.  virus is fvkall ppl see it. If it was pandemic you would see bodies on street like aids south Africa 90s when i was there and cape town has busiest morgue in world 17k unidentifieds 1yr
bonaparten76	"@Jeremy_Hunt U now like stasi berlin 80s just before govt collapse. Cases up as more ppl being tested during 1st lockdown only key workers tested hence cases up. This govt is fit only for dust bin and billionaires. Utter stupidity lockdowns dnt work fact esp with "" herd immunity"" approach"
GCarty80	@evilref @WilliamBHoenig @bealelab They eliminated it because they had early warning (from cyber-espionage) which exposed just how contagious Covid was, when the CCP and its WHO lackeys were lying through their teeth. _newline  _newline And being a communist police state also helps.
ThatRyanChap	@JamesWard73 Yeh agree. Summer onwards I will start paying attention to polls as covid (hopefully won’t be in news as much) and story moved onto other things
__ice9	@pmassio I see.  Yes, you are correct. _newline  _newline https://t.co/3FOtUTSmo2 _newline  _newline Very misleading depiction given there is no indication the figures are weekly rolling *totals* instead of averages.
__ice9	Correction: _newline  _newline The case counts per capita are weekly rolling *totals*, not averages, so they are effectively weekly rates rather than daily ones. _newline  _newline Thst puts the correct figure at about 0.13% of the population of London testing positive per day. _newline  _newline https://t.co/3FOtUTSmo2
GCarty80	@JamesMo10817760 @EstherMcVey1 To eliminate you'd need to shut down all foreign travel and impose a March-level lockdown for at least the next 6 months: do you think the British people would be up for that?
__ice9	@Shinynewcoin1 @NeilDotObrien @MichaelYeadon3 COVID-19 is a more contagious disease, so you would expect to see larger spikes in case counts after large gatherings.
GCarty80	@caitygill @Dervlen @EstherMcVey1 New Zealand also has few if any direct flights from mainland Europe (it was Italy that screwed over the whole of the rest of the West) and Covid spread more slowly there in January and February at is was summer there.
RobAdam74497148	"@cassideejones They can't ever let the cat out of the bag; they've lied too much, are in too deep. And worse they have no exit strategy, which once was ""vaksins"" but now... not so much. Masks and lockdown levels are here to stay."
GCarty80	"@Dervlen @EstherMcVey1 Australia and New Zealand entered lockdown with the same flatten-the-curve objective as European countries: it was only when that was unexpectedly successful for them, that they decided ""hey, maybe we can actually _eliminate_ this thing..."""
BamaCrazy1	@CMO_England I’m sure hospital capacity is no worse than it was this time last year and you didn’t need a vaccine or social distancing to survive.
maturefinancier	Covid farce now enters the realm of Alice in Wonderland. No statistically significant deaths. Virologists eager to sustain their income based on other peoples taxes. Pandemic which stopped in May 2020. Measures which dont work. Put these idiots in the dock https://t.co/clcUXMhnfJ
localnotail	@BootstrapCook Allison Pearson's whole approach has been to undermine confidence in the Covid strategy of the NHS _newline #IStandWithDave _newline Particularly egregious is her persistent refusal to accept that occupancy levels cannot be directly compared to previous years as 2020 capacity has been increased. https://t.co/x1ChTElFYW
pjakma	"""The most appropriate use of models is as inter-epidemic tools, to aid retrospective analysis of real epidemics to gain an understanding of their behaviour.""  _newline  _newline I.e., as an educational and research tool, rather than a real-time policy tool."
pjakma	"""The use of models during epidemics should be restricted to _newline monitoring the epidemic and aiding short-term fine adjustments to strategies."""
bear44willis	Most children are asymptomatic and I have seen no evidence of asymptomatic spread in fact quite the contrary https://t.co/63A5ZfKMC5
bear44willis	Testing students is just a way to keep the false positives up to enable them to prolong this fiasco. In a real pandemic you would not be testing healthy young adults https://t.co/JZOxJIoPgr
chriskeebs	"This👇 _newline  _newline (Watch the flood of ""you're lying!"" attacks from the lockdown worshippers) https://t.co/xy80B60ymL"
chriskeebs	How is your retirement pot looking, @PiersMorgan? https://t.co/fSzlqgJoux
LPerrins	Remember, they break lockdown rules /guidance that they impose on all the rest of us for a reason. _newline It is to further humiliate the masses.   _newline https://t.co/jbFWwckaaP
LPerrins	Piers Morgan.  _newline The man who said sharing a Christmas meal with your family was selfish. _newline After he did that, he got on a plane. _newline Why do you listen to them? _newline https://t.co/jbFWwckaaP
ThatRyanChap	Looser than tier 4 in England.. https://t.co/TqOo843aZY
localnotail	Why did Allison Pearson delete every tweet she made before 19 August 2020? 🤔 _newline  _newline What's she trying to hide? _newline #IstandwithDave _newline  _newline She missed tweets that day where she cast doubt on GP Covid strategy &amp; shared claims many were lazy &amp; badly neglecting their patients _newline https://t.co/x2s7J8LY4x https://t.co/Q1Caaa6nEf
SabinaWalker18	Maybe MSM media should be outsourced to India (other than for a handful) _newline  _newline @sabhlok https://t.co/ttnypJTn0b
bonaparten76	@dannywallace No compensation for businesses like 1st lockdown hence Rishi is quiet that's what worries me most a great guy Rishi wanted to walk awsy months back as he had no funds to keep economy afloat. Clusterfck uk.
KenMcCarthy	"Appendix 2: Here is Fauci in early April dismissing in a narrowcast to the AMA membership any possibility that there will ever be an effective treatment for ""CoVid""  _newline https://t.co/0UaSNdNWYw"
bonaparten76	"@DrTeckKhong More cases now as during first lockdown only key workers got tests now all can get tested. "" lies damned lies and statistics"" as we said at uni. The data is highly manipulated. ONS stats fewer deaths actually as fewer RTC's- industrial accidents etc as ppl travelling less."
bonaparten76	@what_tee_fan They have all lost it in govt not that they even had it in the girst place esp bojo ref covid lol
__ice9	More autoimmune exacerbation in COVID-19: _newline  _newline Fatal cases have higher levels of autoantibodies to Annexin A2, vs. non-fatal severe cases and non-severe cases. _newline  _newline Inhibiting Annexin A2 promotes thrombosis and pulmonary edema. _newline  _newline Similar to Abs against β2GPI in antiphospholipid syndrome. https://t.co/PHMFXthS7F
bear44willis	We need a real epidemic that wipes out mask wearers https://t.co/oUbJq0i1tA
pjakma	@goia_marcus @pbmosligo See also my quotes from the paper looking at lessons from epidemiological modelling from the F&amp;M outbreak in UK.
LPerrins	I have never before seen the media push just one line.  _newline It’s really unbelievable. _newline Yes they have been biased, _newline But the current debate is: _newline Lockdown for all of 2021 or  _newline Lockdown now. _newline https://t.co/TQWfFiSfv2
BamaCrazy1	@washingtonpost There is plenty of evidence that COVID deaths are inflated. States have admitted to doing this.
BamaCrazy1	@PattyHanson10 @washingtonpost Really? He debunked it? Notice his words. There are deaths, but he didn’t say they were COVID deaths. Plenty of evidence states are inflating deaths. https://t.co/v7HkXnAQK6 https://t.co/9qhpIv634T
BamaCrazy1	@PattyHanson10 @washingtonpost NY, OR and AZ admitting that any death within 60 days of a positive regardless of cause will be coded as a COVID death. https://t.co/UDOVr5Urzk
bear44willis	I can produce 10 different studies that says the PCR test cannot detect a live virus so I think I will go with that thanks, also the false positive rate is not followed by excess mortality and ICU occupancy (unless you listen to the lies told by MSM) https://t.co/pgPBVBvt4v
localnotail	Act now, save lives #UKlockdown https://t.co/s9g3opPZ7V
ThatRyanChap	@janemerrick23 Yes, I’ve just spoken to my mum in Scotland and had many say to her who are in tier 4 in England “oh you’re going into lockdown”. Tier 4 is lockdown! Language matters
__ice9	Interestingly, antibodies to SARS-CoV-2 S2 are also somewhat cross-reactive to Annexin A2. _newline  _newline Not relevant to vaccines using stabilized Spike. _newline  _newline Relevance unclear for natural infection. _newline  _newline May matter during the exaggerated antibody response in severe COVID-19. _newline  _newline https://t.co/ww72mkLxuk
bear44willis	But they won’t treat you in hospital if you aren’t wearing a mask even if you have an exemption https://t.co/5kQkwCy0lc
__ice9	For a medical audience, the main conclusion from this is more evidence in favor of APS as a contributing factor in severe COVID-19 thrombosis and pulmonary edema. _newline  _newline For a non-medical audience, the main conclusion is to try to get a COVID-19 vaccine ASAP.
bear44willis	I have asked this before but didn’t get an answer. _newline How can hospitals override the Disability Discrimination Act by insisting patients wear face masks or they will not be treated? _newline #coronavirus
LPerrins	Most of those demanding tougher lockdowns have nothing to lose. https://t.co/a0npBu8cxz
__ice9	@jasonsknight @DaveLeeERMD I assume you saw this one too? _newline  _newline https://t.co/ww72mkLxuk
KenMcCarthy	"@EvelynSprague @USlawreview @tickerguy @vegsource @velocirapture23 @MelaynaLokosky @MLevitt_NP2013 @ProfessorWerner @SeasonalQiGong @SarahEdmondsPhD Interesting on 4 points: 1) he dismisses any hope of treatment in April, 2) he instructs AMA membership in same, 3) see smirk on interviewer's face as he sets up the question 4) Fauci admits there is no known mechanism by which SARS-2 creates ""CoVid"" i.e. It's an unproven guess"
__ice9	@coolnidal @farid__jalali Second: _newline  _newline Because the excess plasma serotonin has obvious and serious ramifications for clinical symptoms and management. _newline  _newline It is a miserable condition to be in for even hours, much less weeks. _newline  _newline https://t.co/BAgYKpqf7b _newline  _newline People thrashing, hallucinating, clawing at tubes: here's why.
bear44willis	Aaah, the one that’s less deadly than the one that doesn’t affect 99.98% of the population? That one?? https://t.co/GEIqxRzJHV
bear44willis	The government are either criminally negligent or buffoons. Which one is it? #coronavirus
__ice9	@coolnidal @farid__jalali Third: _newline  _newline Because highly elevated plasma serotonin levels are known to cause the same major immunological effects observed in severe COVID-19. _newline  _newline It may or may not be responsible for the entire effect, but it gets the direction right for all of them.  Thread: _newline  _newline https://t.co/S38G2SitK7
bear44willis	Man votes to keep nuts while sledgehammers are available https://t.co/nurigkRQRJ
maturefinancier	Once again  - There is no asymptomatic transmission of covid from people with no symptoms - its a cold bug. Yiu need neither vaccine or the Johnson farce. He wont face a debate with anyone https://t.co/jWSlOOt8f4
M4ttmc87	@JMMMcK @RyleDave @EwanMacKenna 🤣🤣nope no licking faces. Havent even got the shift since fecking early september ffs. Anyway is what it is. The health service is a joke. We pay our taxes and most of us did our bit for lockdown one to flatten the curve. That happened and in the mean time no action from gov 🤷🏻‍♂️
bear44willis	‘Final lockdown’. I guess ignorance is bliss https://t.co/S5QgkUwg8r
__ice9	@coolnidal @farid__jalali Fifth: _newline  _newline Because medical literature dating back decades already establishes high levels of plasma serotonin promote: _newline  _newline - pulmonary embolism _newline - pulmonary vasoconstriction _newline - pulmonary hypertension _newline - right-sided heart failure _newline - fibrosis _newline  _newline All in severe COVID-19. _newline  _newline https://t.co/O9mIuGtgI7
Sanityland	Are you OK with another 1,000 dead from #COVID19 in British Columbia? _newline  _newline OK if it was your parent or grandparent sacrificed. _newline  _newline Have you placed all your faith in Bonnie Henry? _newline  _newline If so remember those who put all their faith in Jim Jones.
__ice9	Zaid et al. directly and thoroughly proved this is the case, so it should be considered a firmly established fact about COVID-19 pathophysiology at this point. _newline  _newline https://t.co/aNXKdFLNB5
james_roe	Movement leaders would do well to think about how you keep the issue in the news, because thus far they have failed to capitalize at all on a global pandemic, which is ridiculous, should never let a crisis go to waste.
chriskeebs	"They thought ""NHS Reset"" was an appropriate name given all the mistrust and conspiracy noise about? Wow. _newline  _newline #OutOfTouch @NHSConfed #NHSReset @NHSEngland https://t.co/0gcQbR2yQf"
BamaCrazy1	@ShirleyManson84 @KeenwaAcai @XxiBorza @DrEricDing 99.9% survivability rate and years of natural immunity. The vaccine has already had a few deaths, during trials and once the general public started receiving the vax. IFR for Covid is the same as the flu for those younger than 50. I’ll take my chances with Covid.
LPerrins	Yes, in the Dolan case, the government said in defense that they had REQUESTED not DIRECTED schools to close. _newline Is it same again? _newline https://t.co/SOIobDnZDT
LPerrins	Interesting how @DailyMailUK went after @KayBurleySkyTV but not a mention of Piers Morgan hypocrisy on the website. _newline Is concerted, it’s co-ordinated, it’s a conspiracy. _newline https://t.co/IWASQyDbmI
bear44willis	Boris got #Brexit done. The best thing he can do is now quit before this shit show gets outed for the fraud it really is #coronavirus
LPerrins	I don’t care that piers Morgan went on holiday.  _newline But like @KayBurleySkyTV I do care about his disgusting hypocrisy and that he is directly responsible for these evil communist lockdowns and covid hysteria.
bear44willis	Great thread https://t.co/iufPH8Q5Mj
__ice9	@coolnidal @farid__jalali They are. _newline  _newline https://t.co/oVHdYiqgEB _newline  _newline The ones who actually read this stuff are, anyway. _newline  _newline Some people are very conservative and will wait for large official organizations to issue guidelines before doing anything. _newline  _newline Others are simply burnt out after the HCQ debacle.
bear44willis	If there was a global pandemic the first thing you would do is close your borders https://t.co/iIagnLf7Yn
mummygirl	North West looks non-existent. https://t.co/Qx5OTVJXTj
bear44willis	The pandemic ended on the 16th of March and ceased to be an epidemic on the 20th of May according to official figures https://t.co/TttWwPuxsI
bear44willis	Garbage.When they start giving actual death figures from Covid rather than for any reason within 28 days of a false test I might start listening https://t.co/O6p6CKOAEn
RobAdam74497148	@silvano_trotta @AssezJohnny Take a hard look at that @celliottability @fordnation @JohnTory @epdevilla and ask yourselves... WTF are we doing fkn' around with bogus case counts to lock our people down? You must be careful.
localnotail	@GregoryDavisHNH Good work 👍 _newline Why did Allison Pearson delete every tweet she made before 19 August 2020? 🤔 _newline  _newline What's she trying to hide? _newline  _newline She missed tweets that day where she cast doubt on GP Covid strategy &amp; shared claims many were lazy &amp; badly neglecting their patients _newline https://t.co/x2s7J8LY4x https://t.co/mqxnxM4gKL
__ice9	@coolnidal @farid__jalali Sixth: _newline  _newline Because hyperactive platelets explain 'heparin resistance' in severe COVID-19, when the blood of a patient on anticoagulants still clots in vessels, often in spite of bleeding elsewhere. _newline  _newline https://t.co/DiFtQdICtW _newline  _newline AC also increase bleed risk more than antiplatelet drugs.
bear44willis	Just wondering what the NHS is actually for then? https://t.co/IBIg32aE7v
chriskeebs	@Ian_Fraser @chrisevans1 I imagine because in over 100 countries around the world that have imposed full or partial lockdowns, the impact on #COVID has been indistinguishable from those countries that HAVEN'T imposed any form of restrictions.
mummygirl	Lockdown dickheads!! 👈
RobAdam74497148	@fordnation @celliottability @epdevilla @PattyHajdu @CPHO_Canada CAN we please stop with the testing?? https://t.co/jwnlTvYx9P
Sanityland	@deano42 @JanetBrown980 @CindyDalglish @vauvent @TeriMooring @pattibacchus @MikeSmythNews @jillreports @CKNW Surrey has had thousands infected with #COVID19. Surrey should have been quarantined in August for at least 1 or 2 months. Bonnie's stuborness, ineptness &amp; refusal to accept all the latest science has resulted in what we see now.  _newline  _newline #bcpoli #bced
__ice9	Drop the age limit already. https://t.co/cLVUEvd5Rh
Sanityland	@JanetBrown980 @CindyDalglish @deano42 @vauvent @TeriMooring @pattibacchus @MikeSmythNews @jillreports @CKNW Why would any responsible parent/guardian send a sick child to school during this pandemic? _newline  _newline #SurreyBC #bced
ChrisMGra	@talkRADIO @mrmarkdolan Very hard to listen to. More terrible to listen to when you look at this map of Europe's all-cause death numbers. They do no warrant Mick's pain. At all. There is no terrible #covid death rate. This map reveals the lie.  _newline  _newline And where's Italy? @borisjohnson https://t.co/84mf350weS
amethystarlight	**The following deaths have been backdated to the date on the death certificates. None of the following deaths happened in the last 24 hours, but were simply reported in that time-frame.*** _newline  _newline Reported COVID-19 Deaths by Age in Iowa: _newline  _newline 0-17: 0 deaths reported today _newline  _newline /1
BamaCrazy1	@CDCgov No mask, and I’m staying home.
amethystarlight	Of the 36254 Iowans confirmed actively infected with COVID-19 and our case fatality rate of 1.61%, approximately 584 Iowans will likely die from COVID-19 in the next month. So many families without their loved ones during the holidays … #covid19 #covidiniowa #iowamourns _newline  _newline /1
BamaCrazy1	@nypost They are doing better with Covid than other states who have locked down and masked up. Florida is the only decent vacation spot left. I’m glad they are not living like cowards.
BamaCrazy1	@CDCgov Or you could just stay home if you feel sick. If you feel fine, then inside/outside doesn’t matter. I don’t need an inaccurate test to let me know when I am sick. I’ll just know.
mummygirl	@MaajidNawaz @BorisJohnson @DavidDavisMP @JuliaHB1 And it’s a China Virus courtesy of the CCP.
__ice9	@mahdiasgari1370 @spectatorindex Iranian doctors ran useful clinical trials for COVID-19. _newline  _newline A trial adding bromhexine to HCQ shows 100% survival in hospitalized moderate cases: fixed the problem with HCQ by blocking TMPRSS. _newline  _newline A set of 3 trials had good results with daclatasvir-sofosbuvir. _newline  _newline Another with ivermectin.
amethystarlight	https://t.co/Ha0cNMrj1w has a database of known positives, quarantines, and deaths in the districts and colleges that report their COVID-19 data.  _newline  _newline https://t.co/Tw6bogBW7F houses the obituaries of all the Iowans in education who have died since the beginning of the pandemic. _newline /9 https://t.co/rFctckiIyE
amethystarlight	Total COVID+: 284866 _newline Daily COVID+: 601 [284866-284265]  _newline Total Deaths: 3992 _newline Daily Deaths: 46 [3992-3946] _newline Total Underlying Cause Deaths: 3658 _newline Daily Underlying Cause Deaths: 37 [3658-3621] _newline Total Contributing Factor Deaths: 334 _newline Daily Contributing Factor Deaths: 9 [334-325] _newline /10 https://t.co/PRY8kXeOvz
BamaCrazy1	@DailyCaller He’s not wrong. COVID didn’t invent death. 8k people die a day from all causes.
bonaparten76	@SkyNews The economy is far more important now. All deaths are getting badged covid. Cases are up compared to 1st lockdown as all can get tests done now whereas before it was only key workers.
BamaCrazy1	@73dr0 @DanPriceSeattle It’s not hard to believe if those same people know for certain the risk of Covid is overrated. They have been given a gag order but they know cases, hospitalizations and deaths are severely inflated.
__ice9	@coolnidal @farid__jalali Basically because of _newline  _newline https://t.co/M7i1FdhBxj
kevinpurcell	In about 40 minutes from now … https://t.co/0O6ov0VgJO
james_roe	@lghcox @RoKhanna @mlighty60 1) My point was that fighting for Biden's platform is Biden's job, not the progressive caucus. _newline  _newline 2) Biden promised covid medical care would be free, can't do that without the pay go changes relating to medical care, which btw ARE LIMITED TO ONLY COVID. _newline  _newline 3) His climate change plans
ChrisMGra	"@joanne0nuttall @WinLunGSD @10DowningStreet @BorisJohnson Ta. Yeah. Something happened in April - a lot to do with turfing out old people from hospital who were covid positive into old people's homes then setting ""do not resuscitate"" notices on 'em! Inevitable spike. But since then? Nothing unusual all year. Con. https://t.co/4ECFGnfs3K"
MaiaBug2010	I cannot disagree with you Mike, I believe they were culled, a loss of life to them meant that the social care bill was reduced. I have Asthma &amp; Epilepsy and several other underlying conditions, severe asthma was on the Vulnerable list, but not asthma, our daughter is disabled 1/ https://t.co/Mu1gRP2ukT
MaiaBug2010	4/ help whatsoever during lockdown.  Mum has Alzheimer’s and had a triple bypass with valve replacement over ten years ago and has Asthma too, again, not asked to shield and not on any Vulnerable List.  The ineptitude of our Government is staggering, coupled with the most weak
kevinpurcell	"“But he says schools may act as ""vectors for transmission"", causing the virus to spread between households.” _newline  _newline So did some kids go to school today for one day after the holidays (mix with their classmates) and then go home for a national lockdown to spread COVID at home?"
ThatRyanChap	Good thread. https://t.co/pxyEhOcfg2
maturefinancier	Bullshit https://t.co/o5EAF4Ug1j
bear44willis	@BorisJohnson is a charlatan. 48 hours ago we were keeping schools open. There is no evidence of any new variant #lockdown #coronavirus
LPerrins	Note: @BorisJohnson has given no time limit on the latest lockdown.  _newline That is indefinite house arrest.  _newline WE have not right to call ourselves a liberal democracy anymore. .
sassybibrarian	Found out that another pal had covid over the holidays 🤦‍♀️ It is literally everywhere here.
bear44willis	You’re never getting this time back, you’ve been fucked over for a virus that kills 0.03% of the population #coronavirus
KenMcCarthy	Terrorism is usually characterized as zealots with bombs.  B-52s raining bombs on Vietnam rice farmers doesn't count. That was counter-insurgency. No terrorism involved. The CoVid Con, well that's just public health. Ooops. Wrong slide, but you get the idea. https://t.co/5sig1jQ7CR
ChrisMGra	Here's the thing: we know covid lockdown is devastating. We know that the scare is a lie. If those doing this, who know it's a lie, think it's for the best, why not say what's worth this lie and misery? Won't we see the benefit they see too? They calculate not. So it's pure evil.
LPerrins	Neo-communist lockdown hawks:  _newline  _newline Lockdowns work.  _newline That's why we have needed three of them.  _newline (And weeks of lockdown in all but name.)
LPerrins	Neo-communist lockdown hawks:  _newline How dare you suggest that lockdown 1 will be repeated.  _newline It's a once off. It's 3 weeks to flatten the curve.  _newline You are a conspiracy theorist, extremist, nut bag.  _newline  _newline January 2021: THIRD NATIONAL LOCKDOWN.
ThatRyanChap	“One covid death in 10 months” _newline  _newline 🥴 https://t.co/0e7dh4cT4S
LPerrins	How to Neo-communist lockdown hawks get away with saying lockdowns work, when they are literally calling for another lockdown because all the others failed?  _newline  _newline How do they do it?
RobAdam74497148	@Wanderer2468 @RebelNewsOnline @wstgrl46 then, fine. but it won't be interpreted that way. I mean, now we KNOW that THEY KNOW it's all a hoax, and have no issue telling us to lockdown, stay home, while they go to mexico. Enough, end this hoax, open up old Normal NOW.
kevinpurcell	Community spread of VOC-202012/01 in New York state. https://t.co/Na8RM72Rne
kevinpurcell	38 cases of VOC-202012/01 all over India: _newline  _newline “The following labs are reporting cases: 10 in NIMHANS, Bengaluru, 3 in CCMB, Hyderabad, 5 in NIV, Pune, 11 in IGIB, Delhi, 8 in NCDC, New Delhi and 1 in NCBG, Kolkata.” https://t.co/gqxYyehGjc
M4ttmc87	Even Ireland’s vaccinated more. Big win for @MichealMartinTD  this 🤣🤣🤣 #paybackfor2009 #henry #COVID19ireland #betterthanthefrench #replaythematch #worldcup2010 https://t.co/pJ6xCUyQN4
SabinaWalker18	🙏🏻 @Kevin_McKernan  _newline  _newline Here is the link to the science paper: _newline  _newline Ct values from SARS-CoV-2 diagnostic PCR assays should not be used as direct estimates of viral load _newline  _newline https://t.co/Mmc8Cy1eLC https://t.co/ruTyGhHn3P
localnotail	@lewis_goodall Please RT 👇 &amp; donate devices to keep kids learning at home through Lockdown if you can _newline #Lockdown3  _newline https://t.co/m2MMcyLTTV
SabinaWalker18	@Kevin_McKernan @SykseySykes @JoseSenco @frangenever @imetatronink @ValleyWye @NeilDotObrien 🙏🏻  _newline Here is the link to the science paper: _newline  _newline Ct values from SARS-CoV-2 diagnostic PCR assays should not be used as direct estimates of viral load _newline https://t.co/Mmc8Cy1eLC
bonaparten76	"@jojobeebee1 Lockdowns forever laurence fox is right "" a state of lockdown"" this time not a "" period of lockdown"". We need new political parties away from the 2 main ones."
ChrisMGra	So how does wrecking the world and us with it help them? Well, when we're on our knees as they hope, we'll be presented with a new referendum on the EU and the argument will be, we're just too broke to go it alone. And just as the media help covid-brainwash the UK, they'll help.
bear44willis	It’s awful, but be honest, how many of that shower would have voted against it? 20 tops? https://t.co/Onq5feDqdg
